OID_;CID;lat;lon
0;112;-0.21283;-78.50229
0;112;-0.21341;-78.50267
0;112;-0.21404;-78.50313
0;112;-0.21442;-78.50351
0;112;-0.21464;-78.50465
0;112;-0.21488;-78.50596
0;112;-0.21475;-78.50715
0;112;-0.21458;-78.50797
0;113;-0.27356;-78.53979
0;113;-0.27387;-78.53945
0;113;-0.27422;-78.53943
0;113;-0.27456;-78.53972
0;113;-0.27486;-78.54005
0;113;-0.27516;-78.54039
0;113;-0.27547;-78.54072
0;113;-0.27577;-78.54106
0;113;-0.27608;-78.5414
0;113;-0.27638;-78.54173
0;113;-0.27669;-78.54206
0;113;-0.27702;-78.54237
0;113;-0.27741;-78.54258
0;113;-0.27783;-78.5427
0;113;-0.27828;-78.54273
0;113;-0.27873;-78.54276
0;113;-0.27918;-78.54278
0;113;-0.27963;-78.54281
0;113;-0.28007;-78.54294
0;113;-0.2805;-78.54306
0;113;-0.28094;-78.54314
0;113;-0.28139;-78.54323
0;113;-0.28183;-78.54331
0;113;-0.28218;-78.54359
0;113;-0.28256;-78.54384
0;113;-0.28297;-78.54398
0;113;-0.28339;-78.54385
0;113;-0.28379;-78.54364
0;113;-0.28419;-78.54342
0;113;-0.28456;-78.54316
0;113;-0.28493;-78.54291
0;113;-0.2853;-78.54265
0;113;-0.28567;-78.54239
0;113;-0.28604;-78.54214
0;113;-0.28642;-78.54188
0;113;-0.28678;-78.54162
0;113;-0.28713;-78.54133
0;113;-0.28748;-78.54104
0;113;-0.28782;-78.54075
0;113;-0.28817;-78.54046
0;113;-0.2885;-78.54015
0;113;-0.28875;-78.53977
0;113;-0.28899;-78.53939
0;113;-0.28924;-78.53901
0;114;-0.27389;-78.53941
0;114;-0.27419;-78.53906
0;114;-0.2739;-78.53862
0;114;-0.27329;-78.53793
0;114;-0.27355;-78.5375
0;114;-0.27352;-78.5372
0;114;-0.27159;-78.537
0;114;-0.27122;-78.53657
0;114;-0.27079;-78.53604
0;114;-0.27047;-78.53564
0;114;-0.26953;-78.53446
0;114;-0.26896;-78.53381
0;114;-0.2687;-78.53251
0;114;-0.2683;-78.53236
0;114;-0.2673;-78.53222
0;114;-0.26626;-78.53206
0;114;-0.26517;-78.5319
0;114;-0.26161;-78.53066
0;114;-0.26088;-78.53073
0;114;-0.2598;-78.53029
0;114;-0.25898;-78.52986
0;114;-0.25815;-78.52941
0;114;-0.25719;-78.52949
0;114;-0.25646;-78.52984
0;114;-0.25471;-78.53066
0;114;-0.25371;-78.53083
0;114;-0.25266;-78.53098
0;114;-0.2504;-78.53111
0;114;-0.24937;-78.52978
0;114;-0.24902;-78.52913
0;114;-0.24864;-78.52808
0;114;-0.24825;-78.52705
0;114;-0.24801;-78.52649
0;114;-0.24734;-78.52482
0;114;-0.24658;-78.52374
0;114;-0.24267;-78.52426
0;114;-0.24101;-78.52243
0;114;-0.24071;-78.52151
0;114;-0.24092;-78.52079
0;114;-0.24118;-78.51982
0;114;-0.24061;-78.51872
0;114;-0.23954;-78.51883
0;114;-0.23829;-78.51928
0;114;-0.2376;-78.51962
0;114;-0.23681;-78.51988
0;114;-0.23503;-78.51941
0;114;-0.23448;-78.51898
0;114;-0.234;-78.51793
0;114;-0.23367;-78.51759
0;114;-0.23263;-78.51675
0;114;-0.23123;-78.51581
0;114;-0.22941;-78.5148
0;114;-0.22548;-78.51591
0;114;-0.22507;-78.51601
0;114;-0.22461;-78.51554
0;114;-0.22332;-78.51422
0;114;-0.22277;-78.51376
0;114;-0.22212;-78.51324
0;114;-0.21943;-78.50993
0;114;-0.21913;-78.50956
0;114;-0.21868;-78.50865
0;114;-0.2179;-78.50697
0;114;-0.21772;-78.50643
0;114;-0.21694;-78.5051
0;114;-0.21611;-78.50407
0;114;-0.21366;-78.50077
0;114;-0.21334;-78.50045
0;114;-0.21172;-78.49883
0;114;-0.21122;-78.49846
0;114;-0.21013;-78.49878
0;114;-0.20968;-78.49855
0;114;-0.20893;-78.4976
0;114;-0.20839;-78.49738
0;114;-0.20757;-78.49696
0;114;-0.20587;-78.49602
0;114;-0.20536;-78.49573
0;114;-0.20254;-78.49397
0;114;-0.20228;-78.49348
0;114;-0.20155;-78.49212
0;114;-0.20132;-78.49169
0;114;-0.20027;-78.49099
0;114;-0.19979;-78.49081
0;114;-0.1981;-78.49012
0;114;-0.19731;-78.48975
0;114;-0.19679;-78.48946
0;114;-0.19614;-78.48911
0;114;-0.19568;-78.48886
0;114;-0.19518;-78.48863
0;114;-0.19459;-78.48858
0;114;-0.19401;-78.48852
0;114;-0.19341;-78.48846
0;114;-0.19196;-78.48837
0;114;-0.19057;-78.48811
0;114;-0.18895;-78.4878
0;114;-0.18849;-78.48771
0;114;-0.18796;-78.48761
0;114;-0.18851;-78.48591
0;114;-0.18894;-78.48547
0;114;-0.18931;-78.48446
0;114;-0.18886;-78.48366
0;115;-0.27381;-78.53943
0;115;-0.27329;-78.53784
0;115;-0.27098;-78.53632
0;115;-0.27064;-78.5359
0;115;-0.26994;-78.53505
0;115;-0.26866;-78.53283
0;115;-0.26823;-78.53225
0;115;-0.2633;-78.53097
0;115;-0.26271;-78.53063
0;115;-0.26166;-78.53066
0;115;-0.26105;-78.53068
0;115;-0.25965;-78.53043
0;115;-0.25919;-78.53006
0;115;-0.25861;-78.52976
0;115;-0.25754;-78.52933
0;115;-0.25579;-78.53001
0;115;-0.25381;-78.53082
0;115;-0.25261;-78.53095
0;115;-0.25204;-78.53094
0;115;-0.25133;-78.53092
0;115;-0.2496;-78.53067
0;115;-0.24906;-78.52922
0;115;-0.24864;-78.52809
0;115;-0.24809;-78.52661
0;115;-0.24778;-78.52577
0;115;-0.24759;-78.52528
0;115;-0.24722;-78.52432
0;115;-0.24463;-78.52431
0;115;-0.24268;-78.52417
0;115;-0.2421;-78.52343
0;115;-0.24111;-78.52171
0;115;-0.24114;-78.519
0;115;-0.23962;-78.51892
0;115;-0.23843;-78.51931
0;115;-0.23686;-78.51975
0;115;-0.236;-78.51987
0;115;-0.23482;-78.5193
0;115;-0.23302;-78.51699
0;115;-0.23258;-78.51666
0;115;-0.23198;-78.51622
0;115;-0.22921;-78.51478
0;115;-0.22835;-78.51447
0;115;-0.22774;-78.51477
0;115;-0.22559;-78.51591
0;115;-0.22498;-78.51584
0;115;-0.22449;-78.51535
0;115;-0.22412;-78.51498
0;115;-0.22333;-78.51418
0;115;-0.22255;-78.51354
0;115;-0.2214;-78.51268
0;115;-0.22044;-78.51196
0;115;-0.21979;-78.51137
0;115;-0.21956;-78.51063
0;115;-0.21934;-78.5099
0;115;-0.21868;-78.50877
0;115;-0.21805;-78.50741
0;115;-0.21619;-78.50419
0;115;-0.21495;-78.50256
0;115;-0.2144;-78.50169
0;115;-0.2127;-78.49974
0;115;-0.212;-78.49913
0;115;-0.21126;-78.49852
0;115;-0.21078;-78.49862
0;115;-0.20752;-78.49695
0;115;-0.20647;-78.49636
0;115;-0.20248;-78.49367
0;115;-0.20223;-78.49325
0;115;-0.19947;-78.49066
0;115;-0.19867;-78.49031
0;115;-0.19484;-78.48848
0;115;-0.19234;-78.48832
0;115;-0.19057;-78.48807
0;115;-0.18924;-78.48783
0;115;-0.18805;-78.48762
0;115;-0.18699;-78.48743
0;115;-0.18514;-78.48711
0;115;-0.18412;-78.48694
0;115;-0.18361;-78.48685
0;115;-0.18285;-78.48672
0;115;-0.18185;-78.48654
0;115;-0.18055;-78.48632
0;115;-0.17999;-78.48622
0;115;-0.17951;-78.48614
0;115;-0.17795;-78.48587
0;115;-0.17505;-78.48536
0;115;-0.17421;-78.48521
0;115;-0.17353;-78.48509
0;115;-0.17278;-78.48496
0;115;-0.17109;-78.48466
0;115;-0.17021;-78.4845
0;115;-0.16788;-78.4841
0;115;-0.16721;-78.48399
0;115;-0.16671;-78.48391
0;115;-0.16506;-78.48364
0;115;-0.16448;-78.48354
0;115;-0.1605;-78.48284
0;115;-0.15851;-78.48399
0;115;-0.15784;-78.48447
0;115;-0.15728;-78.48482
0;115;-0.15675;-78.48488
0;116;-0.27372;-78.5395
0;116;-0.27406;-78.5388
0;116;-0.27368;-78.53819
0;116;-0.27356;-78.53723
0;116;-0.27305;-78.53694
0;116;-0.2726;-78.53696
0;116;-0.27172;-78.53686
0;116;-0.27082;-78.53601
0;116;-0.27033;-78.53547
0;116;-0.27005;-78.53511
0;116;-0.26948;-78.53435
0;116;-0.26921;-78.53398
0;116;-0.26891;-78.53336
0;116;-0.26866;-78.53281
0;116;-0.26827;-78.53239
0;116;-0.26761;-78.53229
0;116;-0.26659;-78.53214
0;116;-0.2658;-78.53203
0;116;-0.26524;-78.53195
0;116;-0.26392;-78.53129
0;116;-0.26321;-78.53095
0;116;-0.2627;-78.53073
0;116;-0.26204;-78.5307
0;116;-0.26141;-78.53075
0;116;-0.2602;-78.53064
0;116;-0.25897;-78.53005
0;116;-0.25825;-78.52963
0;116;-0.25784;-78.5293
0;116;-0.25741;-78.52913
0;116;-0.25681;-78.52945
0;116;-0.25629;-78.52972
0;116;-0.25579;-78.52998
0;116;-0.25522;-78.53028
0;116;-0.25477;-78.53052
0;116;-0.25427;-78.5306
0;116;-0.25279;-78.53093
0;116;-0.25229;-78.53096
0;116;-0.25179;-78.53099
0;116;-0.25097;-78.53103
0;116;-0.25027;-78.53108
0;116;-0.24993;-78.53089
0;116;-0.24962;-78.53044
0;116;-0.24849;-78.52807
0;116;-0.2483;-78.52759
0;116;-0.24767;-78.52591
0;116;-0.2475;-78.52545
0;116;-0.24731;-78.52493
0;116;-0.24698;-78.52405
0;116;-0.2467;-78.52378
0;116;-0.24625;-78.5239
0;116;-0.2454;-78.52412
0;116;-0.24461;-78.52433
0;116;-0.24408;-78.52447
0;116;-0.24349;-78.5245
0;116;-0.24282;-78.5242
0;116;-0.24235;-78.52373
0;116;-0.24188;-78.5233
0;116;-0.24141;-78.52287
0;116;-0.24101;-78.52255
0;116;-0.24059;-78.52205
0;116;-0.24089;-78.52157
0;116;-0.24103;-78.5207
0;116;-0.241;-78.52022
0;116;-0.24119;-78.51939
0;116;-0.24102;-78.51893
0;116;-0.24064;-78.51874
0;116;-0.24018;-78.51877
0;116;-0.23954;-78.51895
0;116;-0.23861;-78.51922
0;116;-0.23776;-78.5195
0;116;-0.23725;-78.51977
0;116;-0.23662;-78.51986
0;116;-0.23608;-78.51972
0;116;-0.23511;-78.51945
0;116;-0.23454;-78.51904
0;116;-0.2343;-78.51825
0;116;-0.23401;-78.51776
0;116;-0.23329;-78.51714
0;116;-0.23247;-78.51672
0;116;-0.23164;-78.51612
0;116;-0.23124;-78.51582
0;116;-0.23069;-78.51543
0;116;-0.22997;-78.51505
0;116;-0.22953;-78.51483
0;116;-0.22894;-78.51453
0;116;-0.22821;-78.51452
0;116;-0.22762;-78.51477
0;116;-0.22692;-78.51511
0;116;-0.22641;-78.51537
0;116;-0.22586;-78.51565
0;116;-0.22523;-78.51599
0;116;-0.22472;-78.51553
0;116;-0.22414;-78.51494
0;116;-0.22381;-78.5146
0;116;-0.22345;-78.51423
0;116;-0.22298;-78.51384
0;116;-0.22232;-78.51335
0;116;-0.22184;-78.51296
0;116;-0.22149;-78.51267
0;116;-0.221;-78.51227
0;117;-0.27343;-78.53991
0;117;-0.27375;-78.5396
0;117;-0.27407;-78.53935
0;117;-0.27438;-78.53968
0;117;-0.27469;-78.54001
0;117;-0.275;-78.54033
0;117;-0.27477;-78.54063
0;117;-0.27443;-78.54093
0;117;-0.27409;-78.54123
0;117;-0.27375;-78.54152
0;117;-0.27341;-78.54182
0;117;-0.27307;-78.54211
0;117;-0.27272;-78.54241
0;117;-0.27242;-78.54274
0;117;-0.27276;-78.54301
0;117;-0.27312;-78.54327
0;117;-0.27348;-78.54354
0;117;-0.27383;-78.54382
0;117;-0.27419;-78.54411
0;117;-0.27454;-78.54439
0;117;-0.27489;-78.54467
0;117;-0.27524;-78.54495
0;117;-0.27559;-78.54524
0;117;-0.27595;-78.54552
0;117;-0.27629;-78.5458
0;117;-0.27663;-78.5461
0;117;-0.27698;-78.54641
0;117;-0.27731;-78.54669
0;117;-0.27758;-78.54633
0;117;-0.27784;-78.54596
0;117;-0.27811;-78.5456
0;117;-0.27838;-78.54523
0;117;-0.27864;-78.54487
0;117;-0.27882;-78.54445
0;117;-0.279;-78.54404
0;117;-0.27908;-78.5436
0;117;-0.27913;-78.54315
0;117;-0.27897;-78.54279
0;117;-0.27853;-78.54271
0;117;-0.27808;-78.54262
0;117;-0.27764;-78.54253
0;117;-0.2772;-78.54245
0;117;-0.27683;-78.54222
0;117;-0.2765;-78.54191
0;117;-0.27617;-78.54159
0;117;-0.27586;-78.54127
0;117;-0.27556;-78.54093
0;117;-0.27526;-78.5406
0;117;-0.27498;-78.54025
0;117;-0.27469;-78.5399
0;117;-0.27441;-78.53955
0;117;-0.27412;-78.5392
0;118;-0.27405;-78.53922
0;118;-0.27361;-78.53824
0;118;-0.27363;-78.53751
0;118;-0.27328;-78.53704
0;118;-0.27268;-78.53684
0;118;-0.2716;-78.53692
0;118;-0.27123;-78.5366
0;118;-0.27043;-78.53567
0;118;-0.26952;-78.53452
0;118;-0.26873;-78.53306
0;118;-0.26848;-78.53237
0;118;-0.26795;-78.53228
0;118;-0.26732;-78.53217
0;118;-0.26685;-78.53209
0;118;-0.26583;-78.53192
0;118;-0.26536;-78.53184
0;118;-0.26378;-78.53126
0;118;-0.26276;-78.53069
0;118;-0.26202;-78.53068
0;118;-0.26096;-78.53066
0;118;-0.25946;-78.53033
0;118;-0.25818;-78.52951
0;118;-0.25614;-78.52999
0;118;-0.25474;-78.53072
0;118;-0.25362;-78.53082
0;118;-0.25278;-78.53092
0;118;-0.25193;-78.53088
0;118;-0.25126;-78.53085
0;118;-0.24922;-78.53014
0;118;-0.24892;-78.52926
0;118;-0.24865;-78.52849
0;118;-0.24838;-78.5278
0;118;-0.24768;-78.52601
0;118;-0.24613;-78.52395
0;118;-0.24462;-78.52435
0;118;-0.24403;-78.52451
0;118;-0.24245;-78.52396
0;118;-0.24209;-78.52357
0;118;-0.24118;-78.5226
0;118;-0.2405;-78.52217
0;118;-0.24057;-78.52176
0;118;-0.24106;-78.52078
0;118;-0.24111;-78.52001
0;118;-0.23943;-78.51886
0;118;-0.23873;-78.51912
0;118;-0.23817;-78.51926
0;118;-0.23707;-78.51953
0;118;-0.23655;-78.51966
0;118;-0.23496;-78.51901
0;118;-0.23443;-78.51859
0;118;-0.23403;-78.51793
0;118;-0.23365;-78.51765
0;118;-0.23291;-78.51711
0;118;-0.2323;-78.51667
0;118;-0.23056;-78.51555
0;118;-0.22782;-78.51481
0;118;-0.22623;-78.51556
0;118;-0.22507;-78.51587
0;118;-0.22455;-78.51538
0;118;-0.22253;-78.51348
0;118;-0.22202;-78.5131
0;118;-0.22157;-78.51276
0;118;-0.22065;-78.51207
0;118;-0.22019;-78.51172
0;118;-0.21942;-78.51114
0;118;-0.21951;-78.51008
0;118;-0.21917;-78.50973
0;118;-0.21881;-78.50907
0;118;-0.21825;-78.50792
0;118;-0.21808;-78.50731
0;118;-0.21757;-78.50541
0;118;-0.21712;-78.50491
0;118;-0.21672;-78.50447
0;118;-0.21622;-78.50392
0;118;-0.21583;-78.50348
0;118;-0.21516;-78.50274
0;118;-0.21468;-78.50204
0;118;-0.21434;-78.50149
0;118;-0.21392;-78.50093
0;118;-0.21275;-78.49981
0;118;-0.21236;-78.49944
0;118;-0.21186;-78.49897
0;118;-0.21064;-78.49866
0;118;-0.21021;-78.49886
0;118;-0.20984;-78.49867
0;118;-0.20918;-78.49784
0;118;-0.20869;-78.49753
0;118;-0.20786;-78.497
0;118;-0.20746;-78.49675
0;118;-0.20592;-78.49585
0;118;-0.20524;-78.49546
0;118;-0.20461;-78.4951
0;118;-0.2042;-78.49487
0;118;-0.20336;-78.49439
0;118;-0.2025;-78.49358
0;118;-0.20198;-78.49274
0;118;-0.20106;-78.49133
0;118;-0.20012;-78.49123
0;118;-0.19953;-78.49247
0;118;-0.19908;-78.49341
0;119;-0.18584;-78.47817
0;119;-0.18601;-78.47817
0;119;-0.18623;-78.47855
0;119;-0.18646;-78.47895
0;119;-0.18669;-78.47934
0;119;-0.18642;-78.47939
0;119;-0.18598;-78.47933
0;119;-0.18553;-78.47926
0;119;-0.18508;-78.47919
0;119;-0.18463;-78.47912
0;119;-0.18418;-78.47905
0;119;-0.18374;-78.47898
0;119;-0.18329;-78.47892
0;119;-0.18284;-78.47885
0;119;-0.18239;-78.47878
0;119;-0.18195;-78.47871
0;119;-0.1815;-78.47864
0;119;-0.18105;-78.47856
0;119;-0.18061;-78.47849
0;119;-0.18016;-78.47841
0;119;-0.17971;-78.47834
0;119;-0.17927;-78.47826
0;119;-0.17882;-78.47819
0;119;-0.17838;-78.47812
0;119;-0.17793;-78.47804
0;119;-0.17748;-78.47797
0;119;-0.17715;-78.47805
0;119;-0.17706;-78.4785
0;119;-0.17697;-78.47894
0;119;-0.17689;-78.47939
0;119;-0.1768;-78.47983
0;119;-0.17672;-78.48027
0;119;-0.17663;-78.48072
0;119;-0.17624;-78.48074
0;119;-0.1758;-78.48069
0;119;-0.17535;-78.48063
0;119;-0.17489;-78.48056
0;119;-0.17444;-78.4805
0;119;-0.17398;-78.48044
0;119;-0.17353;-78.48039
0;119;-0.17309;-78.48033
0;119;-0.17264;-78.48027
0;119;-0.17219;-78.48021
0;119;-0.17175;-78.48015
0;119;-0.1713;-78.48008
0;119;-0.17086;-78.48001
0;119;-0.17041;-78.47993
0;119;-0.16997;-78.47985
0;119;-0.16952;-78.47978
0;119;-0.16908;-78.4797
0;119;-0.16863;-78.47962
0;119;-0.16819;-78.47955
0;119;-0.16774;-78.47947
0;119;-0.16729;-78.47939
0;119;-0.16684;-78.47931
0;119;-0.16639;-78.47923
0;119;-0.16595;-78.47916
0;119;-0.1655;-78.47908
0;119;-0.16507;-78.47902
0;119;-0.16499;-78.47946
0;119;-0.16491;-78.47991
0;119;-0.16484;-78.48036
0;119;-0.16476;-78.48081
0;119;-0.16468;-78.48125
0;119;-0.1646;-78.48169
0;119;-0.16452;-78.48214
0;119;-0.16445;-78.48259
0;119;-0.16437;-78.48303
0;119;-0.16429;-78.48348
0;119;-0.16468;-78.4836
0;119;-0.16513;-78.48368
0;119;-0.16557;-78.48377
0;119;-0.16563;-78.48416
0;119;-0.16591;-78.48451
0;120;-0.16271;-78.48359
0;120;-0.16288;-78.48323
0;120;-0.16339;-78.48332
0;120;-0.16415;-78.48347
0;120;-0.1646;-78.48355
0;120;-0.16514;-78.48366
0;120;-0.16581;-78.48379
0;120;-0.16628;-78.48388
0;120;-0.16674;-78.48397
0;120;-0.16754;-78.4841
0;120;-0.16798;-78.48417
0;120;-0.16845;-78.48424
0;120;-0.16905;-78.48433
0;120;-0.16956;-78.48441
0;120;-0.17012;-78.4845
0;120;-0.17069;-78.48459
0;120;-0.17141;-78.4847
0;120;-0.17167;-78.4845
0;120;-0.1718;-78.48392
0;120;-0.17192;-78.48334
0;120;-0.17214;-78.48307
0;120;-0.17265;-78.48316
0;120;-0.17332;-78.48327
0;120;-0.17392;-78.48338
0;120;-0.17438;-78.48346
0;120;-0.1749;-78.48355
0;120;-0.17575;-78.48371
0;120;-0.17604;-78.48345
0;120;-0.17624;-78.48306
0;120;-0.17668;-78.48313
0;120;-0.17713;-78.4828
0;120;-0.17701;-78.48229
0;120;-0.17738;-78.48202
0;120;-0.17784;-78.4817
0;120;-0.17852;-78.48161
0;120;-0.179;-78.48173
0;120;-0.17944;-78.48184
0;120;-0.18013;-78.48202
0;120;-0.18092;-78.4822
0;120;-0.18141;-78.48227
0;120;-0.18206;-78.48235
0;120;-0.18254;-78.48241
0;120;-0.18307;-78.48248
0;120;-0.18357;-78.48255
0;120;-0.18402;-78.48262
0;120;-0.18447;-78.48268
0;120;-0.18497;-78.48275
0;120;-0.18546;-78.48282
0;120;-0.18612;-78.48291
0;120;-0.18662;-78.48299
0;120;-0.18715;-78.48306
0;120;-0.18782;-78.48316
0;120;-0.18844;-78.48325
0;120;-0.18892;-78.48331
0;120;-0.18963;-78.48371
0;120;-0.18986;-78.4841
0;120;-0.19011;-78.48451
0;120;-0.19046;-78.48511
0;120;-0.19081;-78.4857
0;120;-0.19111;-78.48626
0;120;-0.19148;-78.48698
0;120;-0.19172;-78.48746
0;120;-0.192;-78.488
0;120;-0.19227;-78.48835
0;120;-0.19297;-78.48837
0;120;-0.19346;-78.48839
0;120;-0.19398;-78.48842
0;120;-0.19449;-78.48844
0;120;-0.19506;-78.48854
0;120;-0.1956;-78.48879
0;120;-0.19602;-78.48898
0;120;-0.19659;-78.48925
0;120;-0.1971;-78.48957
0;120;-0.19748;-78.48992
0;120;-0.19791;-78.49009
0;120;-0.19837;-78.49028
0;120;-0.19881;-78.49045
0;120;-0.19924;-78.49062
0;120;-0.19973;-78.49082
0;120;-0.20019;-78.49096
0;120;-0.20085;-78.49114
0;120;-0.20115;-78.49156
0;120;-0.20139;-78.49198
0;120;-0.20166;-78.49245
0;120;-0.202;-78.49301
0;120;-0.20224;-78.49342
0;120;-0.20253;-78.49391
0;120;-0.20319;-78.49434
0;120;-0.20383;-78.4946
0;120;-0.20408;-78.49421
0;120;-0.20435;-78.49384
0;120;-0.20469;-78.49355
0;120;-0.20508;-78.49322
0;120;-0.20544;-78.49291
0;120;-0.20589;-78.49254
0;120;-0.20633;-78.49225
0;120;-0.20693;-78.49186
0;120;-0.20731;-78.49161
0;120;-0.20775;-78.49132
0;120;-0.20814;-78.49106
0;121;-0.20838;-78.49085
0;121;-0.208;-78.49111
0;121;-0.20763;-78.49136
0;121;-0.20725;-78.49161
0;121;-0.20688;-78.49186
0;121;-0.2065;-78.49211
0;121;-0.20612;-78.49237
0;121;-0.20581;-78.49231
0;121;-0.20556;-78.49192
0;121;-0.20532;-78.49154
0;121;-0.20508;-78.49116
0;121;-0.20484;-78.49078
0;121;-0.20462;-78.49038
0;121;-0.20442;-78.48998
0;121;-0.20422;-78.48958
0;121;-0.20401;-78.48917
0;121;-0.20381;-78.48877
0;121;-0.20361;-78.48837
0;121;-0.2034;-78.48796
0;121;-0.20319;-78.48757
0;121;-0.2029;-78.48721
0;121;-0.20261;-78.48686
0;121;-0.20233;-78.48651
0;121;-0.20199;-78.48621
0;121;-0.20162;-78.48594
0;121;-0.20126;-78.48567
0;121;-0.20088;-78.48544
0;121;-0.20047;-78.48523
0;121;-0.20007;-78.48503
0;121;-0.19967;-78.48483
0;121;-0.19926;-78.48463
0;121;-0.19886;-78.48443
0;121;-0.19845;-78.48422
0;121;-0.19806;-78.48401
0;121;-0.19766;-78.4838
0;121;-0.19726;-78.48359
0;121;-0.19686;-78.48338
0;121;-0.19646;-78.48317
0;121;-0.19606;-78.48297
0;121;-0.19566;-78.48276
0;121;-0.19525;-78.48254
0;121;-0.19486;-78.48234
0;121;-0.19446;-78.48213
0;121;-0.19404;-78.48195
0;121;-0.19362;-78.48179
0;121;-0.1932;-78.48163
0;121;-0.19277;-78.48147
0;121;-0.19235;-78.48132
0;121;-0.19193;-78.48116
0;121;-0.1915;-78.481
0;121;-0.19104;-78.48099
0;121;-0.19059;-78.48099
0;121;-0.19015;-78.48095
0;121;-0.18973;-78.48076
0;121;-0.18932;-78.48058
0;121;-0.18891;-78.48039
0;121;-0.1885;-78.48021
0;121;-0.18809;-78.48002
0;121;-0.18767;-78.47984
0;121;-0.18726;-78.47965
0;121;-0.18691;-78.47939
0;121;-0.18665;-78.47902
0;121;-0.18639;-78.47865
0;121;-0.18613;-78.47828
0;121;-0.18583;-78.4781
0;122;-0.21451;-78.48384
0;122;-0.21403;-78.48381
0;122;-0.21357;-78.48379
0;122;-0.21318;-78.48388
0;122;-0.21292;-78.48425
0;122;-0.21263;-78.48464
0;122;-0.21228;-78.48466
0;122;-0.2119;-78.4849
0;122;-0.21152;-78.48515
0;122;-0.21111;-78.48546
0;122;-0.21073;-78.48583
0;122;-0.21026;-78.4863
0;122;-0.20991;-78.48664
0;122;-0.20957;-78.48669
0;122;-0.20922;-78.4864
0;122;-0.20887;-78.4861
0;122;-0.2085;-78.48579
0;122;-0.20814;-78.48612
0;122;-0.20784;-78.48647
0;122;-0.20753;-78.48683
0;122;-0.20723;-78.48719
0;122;-0.20696;-78.48762
0;122;-0.20672;-78.488
0;122;-0.20646;-78.4878
0;122;-0.20612;-78.48726
0;122;-0.20588;-78.48687
0;122;-0.20563;-78.48648
0;122;-0.20536;-78.48607
0;122;-0.20511;-78.48569
0;122;-0.20482;-78.48549
0;122;-0.2045;-78.48583
0;122;-0.20417;-78.48615
0;122;-0.2038;-78.48649
0;122;-0.20346;-78.4868
0;122;-0.20312;-78.48713
0;122;-0.20276;-78.48747
0;122;-0.20245;-78.48795
0;122;-0.20224;-78.48836
0;122;-0.20204;-78.48877
0;122;-0.2018;-78.48928
0;122;-0.20163;-78.48972
0;122;-0.20145;-78.49016
0;122;-0.20124;-78.49042
0;122;-0.20077;-78.49024
0;122;-0.20048;-78.49037
0;122;-0.20032;-78.49079
0;122;-0.20015;-78.49122
0;122;-0.19997;-78.4917
0;122;-0.19981;-78.49212
0;122;-0.19965;-78.49255
0;122;-0.19949;-78.49298
0;122;-0.19932;-78.49343
0;122;-0.19914;-78.49386
0;122;-0.19887;-78.49422
0;122;-0.19868;-78.49468
0;122;-0.19849;-78.49512
0;122;-0.19831;-78.49557
0;122;-0.19808;-78.4959
0;122;-0.19763;-78.4957
0;122;-0.19721;-78.49551
0;122;-0.19677;-78.49531
0;122;-0.19637;-78.4951
0;122;-0.1959;-78.49487
0;122;-0.19535;-78.49468
0;122;-0.19483;-78.4945
0;122;-0.1944;-78.49435
0;122;-0.19398;-78.4942
0;122;-0.19355;-78.49405
0;122;-0.19312;-78.49389
0;122;-0.19266;-78.49372
0;122;-0.19217;-78.49353
0;122;-0.19175;-78.49337
0;122;-0.19133;-78.49321
0;122;-0.1909;-78.49302
0;122;-0.19043;-78.49279
0;122;-0.19002;-78.49259
0;122;-0.18951;-78.49235
0;122;-0.18908;-78.49219
0;122;-0.18865;-78.49204
0;122;-0.18822;-78.49188
0;122;-0.1878;-78.49171
0;122;-0.18735;-78.4915
0;122;-0.18687;-78.4913
0;122;-0.18641;-78.49117
0;122;-0.18586;-78.491
0;122;-0.18538;-78.49086
0;122;-0.18492;-78.49072
0;122;-0.18443;-78.49057
0;122;-0.18397;-78.49043
0;122;-0.18351;-78.49029
0;122;-0.18307;-78.49016
0;122;-0.1826;-78.49001
0;122;-0.18214;-78.48987
0;122;-0.18169;-78.48973
0;122;-0.18122;-78.48959
0;122;-0.18076;-78.48945
0;122;-0.18021;-78.48927
0;122;-0.18018;-78.48888
0;122;-0.18024;-78.4884
0;122;-0.1803;-78.48795
0;123;-0.18026;-78.48819
0;123;-0.18035;-78.48774
0;123;-0.18045;-78.48729
0;123;-0.18054;-78.48684
0;123;-0.18053;-78.4864
0;123;-0.18038;-78.48596
0;123;-0.18037;-78.48552
0;123;-0.1804;-78.48508
0;123;-0.18012;-78.48484
0;123;-0.17968;-78.48473
0;123;-0.17924;-78.48463
0;123;-0.17881;-78.48449
0;123;-0.17838;-78.48433
0;123;-0.17793;-78.48416
0;123;-0.17751;-78.484
0;123;-0.17708;-78.48384
0;123;-0.17699;-78.48342
0;123;-0.17694;-78.48297
0;123;-0.17688;-78.4825
0;123;-0.17691;-78.48203
0;123;-0.17695;-78.48156
0;123;-0.17701;-78.4811
0;123;-0.17674;-78.4809
0;123;-0.17631;-78.48079
0;123;-0.17586;-78.48067
0;123;-0.17562;-78.48047
0;123;-0.17572;-78.48002
0;123;-0.17582;-78.47956
0;123;-0.17592;-78.47911
0;124;-0.18031;-78.48837
0;124;-0.18038;-78.48793
0;124;-0.18044;-78.48748
